status,relative_path,label,filename_label,sha256,width,height,mode,format,reason
valid,3/zimage_topdown_v1_digit3_013.png,3,3,3b2baa7bdcf46453461c122c1451c150ca26f9eb034ad4455418babb998d8e95,760,1280,RGB,PNG,
valid,3/zimage_topdown_v1_digit3_014.png,3,3,d2ca0eeb666dad39e0fbfd97883a99487e04ee66bcb5bc560a5216c5fe2de27e,760,1280,RGB,PNG,
valid,3/zimage_topdown_v1_digit3_015.png,3,3,2f9c16f81dceaa40ae7973835d71d9c57b72bab6010a58380499d56a3f93131a,760,1280,RGB,PNG,
valid,3/zimage_topdown_v1_digit3_016.png,3,3,fe0c628474d9b11daf993c2a5ab4cb4c9b34957963dcfd9231e69795f57dc1b0,760,1280,RGB,PNG,
valid,3/zimage_topdown_v1_digit3_017.png,3,3,4e8528415b1bd73c973322160b4b6ee22fb49e176fed93407c4fd05123bcbee8,760,1280,RGB,PNG,
valid,3/zimage_topdown_v1_digit3_018.png,3,3,cd08781a91343f88c708a542338e4a5319413273100d5b52f677b2b110dc96a8,760,1280,RGB,PNG,
valid,3/zimage_topdown_v1_digit3_019.png,3,3,1e5b59760e2d6940bb167aa70ae22a4efe84eb97e9a9f1923c3ed8e53faa399a,760,1280,RGB,PNG,
valid,3/zimage_topdown_v1_digit3_020.png,3,3,c521a53c35289568fa3c8306801ef1cb9ceed9fe457a8b92d04e001003f47cd2,760,1280,RGB,PNG,
valid,3/zimage_topdown_v1_digit3_021.png,3,3,e469fc7bcae45480cef196238f71c0d71dc23c9eb44b8557baaa7f5b79fe90dd,760,1280,RGB,PNG,
valid,3/zimage_topdown_v1_digit3_022.png,3,3,aa324b98b1403150d4b7c0d69e99dc4b607e9f195d5e00668f17d8c8398e06ad,760,1280,RGB,PNG,
valid,3/zimage_topdown_v1_digit3_023.png,3,3,be71dad51dcee212056bc303c57d6f5fb9f433d5a30821c49d27c7fb63104b57,760,1280,RGB,PNG,
valid,3/zimage_topdown_v1_digit3_024.png,3,3,5353d88b4cd180c7a68ebfcf77bfcd9a5135cc655e928a56da1a529acc8d52ae,760,1280,RGB,PNG,
valid,3/zimage_topdown_v1_digit3_025.png,3,3,1d324aa7edeb5067e4a7a6fc85149ccd02498d57d4feb7a7e5e07b185f512edd,760,1280,RGB,PNG,
valid,3/zimage_topdown_v1_digit3_026.png,3,3,588386b0f4c43015ca3a27feb990cc08bf9ab1a36b56855d830958b2135cce7d,760,1280,RGB,PNG,
valid,3/zimage_topdown_v1_digit3_027.png,3,3,7fd75cecc3ae5eee0bab3fc6681e959a76ebe9c8442d1b886870748bbede9aab,760,1280,RGB,PNG,
valid,3/zimage_topdown_v1_digit3_028.png,3,3,51e673d1163a977ab582397b551a24221e50f7ffeeb2f3962df48fbb0ce3501b,760,1280,RGB,PNG,
valid,3/zimage_topdown_v1_digit3_029.png,3,3,ebab68589caa59d21317e671ea770124bd2b236ebbe5d3d766897bbbd53490aa,760,1280,RGB,PNG,
valid,3/zimage_topdown_v1_digit3_030.png,3,3,0229e520e58b7dca3fc31eeaf3b4283571fbfc59668251fe81b1d49183e8dce5,760,1280,RGB,PNG,
valid,3/zimage_topdown_v1_digit3_031.png,3,3,59a5ea0a0fd234be2b43604199b244cdda779fd681a5cacbe7706b91ce08952e,760,1280,RGB,PNG,
valid,3/zimage_topdown_v1_digit3_032.png,3,3,5b6e60244f0a38c75e34937fd362b5d71251428e79e003744e1e51719d9c6d16,760,1280,RGB,PNG,
valid,3/zimage_topdown_v1_digit3_033.png,3,3,ac9a09ca3cba2d0d4cbcc3fc3e268033a69a31d82bdaeedf94299ce74cbfcedc,760,1280,RGB,PNG,
valid,3/zimage_topdown_v1_digit3_034.png,3,3,b6d6183a3176531a6a0fa1362329cc91e3d7f6dad0d842e8719426e6f446e119,760,1280,RGB,PNG,
valid,3/zimage_topdown_v1_digit3_035.png,3,3,85b3303e073df0d981670230563c8ed2f58ebf371dfcb5211134a65b1d17bafc,760,1280,RGB,PNG,
valid,3/zimage_topdown_v1_digit3_036.png,3,3,9665665b624295ee44abfccb1606fb738cbdea5528086d35a9fa8dbc6b71d458,760,1280,RGB,PNG,
valid,3/zimage_topdown_v1_digit3_037.png,3,3,8ec1737e987f790de980368bea211f294b92a0be309dc9804ecb61c3859bd8aa,760,1280,RGB,PNG,
valid,3/zimage_topdown_v1_digit3_038.png,3,3,e927ced9a99f7646707fd14d357028edcdd00bc330f8e052f9da59c6e1bb1222,760,1280,RGB,PNG,
valid,3/zimage_topdown_v1_digit3_039.png,3,3,98f39642ee062ad9873d2921922ff100a635fce4c7d47e8f4353062234a59b9b,760,1280,RGB,PNG,
valid,3/zimage_topdown_v1_digit3_040.png,3,3,cfd40a822f6395ff2ef04e43673bb277860135bd02244f02691526d2ef7dbbe4,760,1280,RGB,PNG,
valid,3/zimage_topdown_v1_digit3_041.png,3,3,6fd6bed9d0686718a0d69dd665e63f5714fe42aaa7b8f4c6b3fecfb38d67bbf5,760,1280,RGB,PNG,
valid,3/zimage_topdown_v1_digit3_042.png,3,3,c5d34914eab128ccc2f1d57e7de1759ea6dbc2f20d5ae50be2293578ed5e9b59,760,1280,RGB,PNG,
valid,3/zimage_topdown_v1_digit3_043.png,3,3,e2d624f576909ccd66e45489538d8dcecb601d0baefd2ba337c06529335cf501,760,1280,RGB,PNG,
valid,3/zimage_topdown_v1_digit3_044.png,3,3,a190a2a50fdd5954a652ba749732d725f3e40c08f03a3334599ad11bc48dce92,760,1280,RGB,PNG,
valid,3/zimage_topdown_v1_digit3_045.png,3,3,b3f20e66524c152f623a4650ced44b071e36724b9808fd04cdcf096325999cbc,760,1280,RGB,PNG,
valid,3/zimage_topdown_v1_digit3_046.png,3,3,0773a125b34d2723b7248be3f58599ab2bec9d4512411abc67f843c03a4e7ef4,760,1280,RGB,PNG,
valid,3/zimage_topdown_v1_digit3_047.png,3,3,aeaf83156abca6d75ac36ae760e87e72564bcd3a2a7c9b3f823e36a559939425,760,1280,RGB,PNG,
valid,3/zimage_topdown_v1_digit3_048.png,3,3,26ab9d42851eb72a92387b861bf2b61eaf0d151f2fecb56dfe6d13c00de79f57,760,1280,RGB,PNG,
valid,3/zimage_topdown_v1_digit3_049.png,3,3,3bbb47c89f69b4a1165e2a62c009f06c8a087087b27c321e1711c11f8a498a72,760,1280,RGB,PNG,
valid,4/zimage_topdown_v1_digit4_000.png,4,4,5a4668615a5cb365c55f3e64028fb87e86d4a23fde48540dc4009af4e001f077,760,1280,RGB,PNG,
valid,4/zimage_topdown_v1_digit4_001.png,4,4,1b1bc73111033996b1fbcabe07705930f518d4309cc1de089b3317cfa16d485a,760,1280,RGB,PNG,
valid,4/zimage_topdown_v1_digit4_002.png,4,4,a9125cb566f662bca074160e0976a1f05c82ebfd3e1bf0467bfbf960aeff9f9c,760,1280,RGB,PNG,
valid,4/zimage_topdown_v1_digit4_003.png,4,4,a60151ce33226f0be11caf467856fc7c272a39aae257759af8dc3448ab7221bc,760,1280,RGB,PNG,
valid,4/zimage_topdown_v1_digit4_004.png,4,4,6b642786459d6c6398c21696bded7b54455d30d967a25eeeaeceabf0b05407fb,760,1280,RGB,PNG,
valid,4/zimage_topdown_v1_digit4_005.png,4,4,ecddbd65b318ee7d47c4d94b750e724564ef4ef1ea01b8bc22f4493755ba1c30,760,1280,RGB,PNG,
valid,4/zimage_topdown_v1_digit4_006.png,4,4,25654aa9bbf6ab3fa63a97826a66823c4dfe6dc95eb2aa8a807e1ccb7cfe2a38,760,1280,RGB,PNG,
valid,4/zimage_topdown_v1_digit4_007.png,4,4,ab795c789b119ba86588f1476f1a3f0a58c915ad964fd0463dc04ccd623a14e5,760,1280,RGB,PNG,
valid,4/zimage_topdown_v1_digit4_008.png,4,4,4092d8f7dc10c28e1f95999619a36358cdd6470e703918037becfe79104d5d53,760,1280,RGB,PNG,
valid,4/zimage_topdown_v1_digit4_009.png,4,4,f083061d139341e39510de37728c20c25981ae55f18a21f4f448edb2dc73ca84,760,1280,RGB,PNG,
valid,4/zimage_topdown_v1_digit4_010.png,4,4,c88885faa24d2556584e94c8eb44200a8fe02e200dbe39a5505ece0fbae46a9c,760,1280,RGB,PNG,
valid,4/zimage_topdown_v1_digit4_011.png,4,4,eb9f532f76168b1631a86e3b063eb629a0ef376ea69df3e1b02e1f4964a03645,760,1280,RGB,PNG,
valid,4/zimage_topdown_v1_digit4_012.png,4,4,e790a9aaeac199e41d2df0c05d7a2ccdfb28ed26443fb62113f943c76af80ee9,760,1280,RGB,PNG,
valid,4/zimage_topdown_v1_digit4_013.png,4,4,cbb171a921045b907ecf11191b79bc99955f57e53989388b428a01f0f2bae272,760,1280,RGB,PNG,
valid,4/zimage_topdown_v1_digit4_014.png,4,4,5df3434ffe7b7e9e8c8b2fef2f55d189411f066781555858a7baf487e63eea60,760,1280,RGB,PNG,
valid,4/zimage_topdown_v1_digit4_015.png,4,4,4fd2e4afe80b82a832e098a17d9813223e69d1b6ea29b9fffd3c0bf0e7b3a859,760,1280,RGB,PNG,
valid,4/zimage_topdown_v1_digit4_016.png,4,4,2784bd090c50e1d6727d75e4b459ea621f67f19b3248a6735e713dba71fe1bd2,760,1280,RGB,PNG,
valid,4/zimage_topdown_v1_digit4_017.png,4,4,c496385271f5671cb14e7e38a23c5d90dcdd5e6ea3a3b6d8e1f566626aa6ef90,760,1280,RGB,PNG,
valid,4/zimage_topdown_v1_digit4_018.png,4,4,b6aedb5ff9087561cb3d0516bd6c80d3752725592dd2165232e055eb8f7e5cfb,760,1280,RGB,PNG,
valid,4/zimage_topdown_v1_digit4_019.png,4,4,9b4be42f86821dceb1a96ed51a17c964d90f67d0a55a4ed180de7883b6deed44,760,1280,RGB,PNG,
valid,4/zimage_topdown_v1_digit4_020.png,4,4,bec8bc2ed2f8c07509be513918a8c0d38f7d5eb3f96f9f4cbab3b2cfe61d4e4d,760,1280,RGB,PNG,
valid,4/zimage_topdown_v1_digit4_021.png,4,4,fddc17261be1fba78f02cf3c1feee8f8f9b7990f87241af32e344cd25345cdf1,760,1280,RGB,PNG,
valid,4/zimage_topdown_v1_digit4_022.png,4,4,9695394e290bd0ce0592f4aeadddb31806cf8eddea943bf4693d9689c9d4e9a5,760,1280,RGB,PNG,
valid,4/zimage_topdown_v1_digit4_023.png,4,4,52c1612fff6cbee6e9bfef119f1ab3e1e2c7e2275353c4b4ead7d32f3502b0fe,760,1280,RGB,PNG,
valid,4/zimage_topdown_v1_digit4_024.png,4,4,77240d6fcb84c618efd4c407a7ae2c29c929bb2cd8d0c0e68719126f0d95d282,760,1280,RGB,PNG,
valid,4/zimage_topdown_v1_digit4_025.png,4,4,f9bb3efaa01938c05ebd80948dcd09826ce415b291bc52ef5bfab87983d5e384,760,1280,RGB,PNG,
valid,4/zimage_topdown_v1_digit4_026.png,4,4,681a422f54a456f0fba82d0c8141e67aac1952d582dbbe23667e4f161621d10e,760,1280,RGB,PNG,
valid,4/zimage_topdown_v1_digit4_027.png,4,4,c5036d91598897943bc7125e3a464e7e649f8c6789f1846cc4afd7897ff1dffa,760,1280,RGB,PNG,
valid,4/zimage_topdown_v1_digit4_028.png,4,4,cb8ec6d836102b2179ca0af0e05ea53b77da4bc5f24d360cfa5b2d662e52b70d,760,1280,RGB,PNG,
valid,4/zimage_topdown_v1_digit4_029.png,4,4,f0391fdef669836342b749baaebfd94c959a59a7eaaecc7be5122c28fcca6a2d,760,1280,RGB,PNG,
valid,4/zimage_topdown_v1_digit4_030.png,4,4,40d84134e36b4c7509ce03c71da07c462450de7895cc76015cfeac014b0a256e,760,1280,RGB,PNG,
valid,4/zimage_topdown_v1_digit4_031.png,4,4,a65c27d56f2296ad52f1a0d86cd03732e07741ea4ad126da306e9984e54c8b31,760,1280,RGB,PNG,
valid,4/zimage_topdown_v1_digit4_032.png,4,4,a27cb89c2e0d38f939a7509949c7caa5f43755148f0d7396fe1c33aa23ac3584,760,1280,RGB,PNG,
valid,4/zimage_topdown_v1_digit4_033.png,4,4,15a8cb468a3310185cef6290155f67a41c87c5f17b7af20dcbb5aebc879daee9,760,1280,RGB,PNG,
valid,4/zimage_topdown_v1_digit4_034.png,4,4,986740d16de3d1a844ddf2acd7437fa3bceffd2a62843673091a57c3edc2a33c,760,1280,RGB,PNG,
valid,4/zimage_topdown_v1_digit4_035.png,4,4,1afd3b2b8525247137748dd952cc8b1c80da6822da605c9e5d27ffa1304cd3ed,760,1280,RGB,PNG,
valid,4/zimage_topdown_v1_digit4_036.png,4,4,09922f59d55937cd0e7b54e5cb8db489afa0044bae6117b7504e7fcddb31f023,760,1280,RGB,PNG,
valid,4/zimage_topdown_v1_digit4_037.png,4,4,731557b02ebd691a9def9b639084ec08ec959e25ce365bae75234f5e7870aff6,760,1280,RGB,PNG,
valid,4/zimage_topdown_v1_digit4_038.png,4,4,cc9c62f581a547d98c67ea73da6a19a034423e4021338c1ef23a34129cc9c28e,760,1280,RGB,PNG,
valid,4/zimage_topdown_v1_digit4_039.png,4,4,5d48dc06b466b25ac7724b418b0979edec996424f04b2a4dc5e19fc869824cbe,760,1280,RGB,PNG,
valid,4/zimage_topdown_v1_digit4_040.png,4,4,a3288c55e9a7f6f738a231470001d1176f0bebe4a4b4ffdba1b4aa7da5a3db00,760,1280,RGB,PNG,
valid,4/zimage_topdown_v1_digit4_041.png,4,4,c87c6e3ea683a40489b35efedc32ffe23be3f743a6a05ce903700d442ad5ff9b,760,1280,RGB,PNG,
valid,4/zimage_topdown_v1_digit4_042.png,4,4,d14a205863bbc8e782bd0da433c54c73b170c4d0d03822eb4d5ab24b227e825c,760,1280,RGB,PNG,
valid,4/zimage_topdown_v1_digit4_043.png,4,4,2ffe43378568ebb933ed1654aa89592a65d90107b71e3bf48113c8566f445c82,760,1280,RGB,PNG,
valid,4/zimage_topdown_v1_digit4_044.png,4,4,720e1638e4b7a0433e361e146322221a85fe63559b420f796ddd2d51278f393a,760,1280,RGB,PNG,
valid,4/zimage_topdown_v1_digit4_045.png,4,4,003f6286307da0b1e8ecffba2a909b01722f4414bfe32bf78b56d3ac202825e6,760,1280,RGB,PNG,
valid,4/zimage_topdown_v1_digit4_046.png,4,4,5e31381471ed708308e2314f729aa9a1bee056f294426fc93fcb8cfcb411dc08,760,1280,RGB,PNG,
valid,4/zimage_topdown_v1_digit4_047.png,4,4,575fa2b32421b911300f1889c281e84aab9488667db5d46225ad0e8d5f8b0f33,760,1280,RGB,PNG,
valid,4/zimage_topdown_v1_digit4_048.png,4,4,85d447a828975010cb27027fb89f898e3ff8cee719b4a44f5790f1308182f72e,760,1280,RGB,PNG,
valid,4/zimage_topdown_v1_digit4_049.png,4,4,207f220641697cb53266f34e047527a97a6e41a552b2c3b9555fc755b69c893c,760,1280,RGB,PNG,
valid,5/zimage_topdown_v1_digit5_000.png,5,5,3de10689c0e4faaf1f603a577b8773f21a1d245c568087e1c673d5757dd6d99f,760,1280,RGB,PNG,
valid,5/zimage_topdown_v1_digit5_001.png,5,5,a8723f15e3b3f7f30b23fed386e92a2a2fbe0a4e42497642e0b57c9a08049bcb,760,1280,RGB,PNG,
valid,5/zimage_topdown_v1_digit5_002.png,5,5,f783754dfe2f7766e3ee0d4113c4c0635965a764a934828809c124108e5086fe,760,1280,RGB,PNG,
valid,5/zimage_topdown_v1_digit5_003.png,5,5,693173af10d1524410654e36b49125e260ab15b2dabd3ddf56558e8f7120097d,760,1280,RGB,PNG,
valid,5/zimage_topdown_v1_digit5_004.png,5,5,b12d6f8bae496a112fd8a6506a1e9399f06d8c6a64bbf436f9eafe6403122ae4,760,1280,RGB,PNG,
valid,5/zimage_topdown_v1_digit5_005.png,5,5,babd478ec86c608a5c3d1a0825034e9f87f1cf39b238c2a600d5a12240eaf28b,760,1280,RGB,PNG,
valid,5/zimage_topdown_v1_digit5_006.png,5,5,d348de615da990f5c7ffb028b4e50ed8d0f95f432ca819c8c819a6126ee59825,760,1280,RGB,PNG,
valid,5/zimage_topdown_v1_digit5_007.png,5,5,b1f32b7fa4580db7e43c6beae74ec055e495b2fa869c8ef6c1c12df5fcc63925,760,1280,RGB,PNG,
valid,5/zimage_topdown_v1_digit5_008.png,5,5,a623bbc56a7c9947713a55180710771f480eddfbdd5d446599d27c0e928e6025,760,1280,RGB,PNG,
valid,5/zimage_topdown_v1_digit5_009.png,5,5,c8ab24d89f96048ded5c40b374d5e12b40aec1d96917d57858536139dd604572,760,1280,RGB,PNG,
valid,5/zimage_topdown_v1_digit5_010.png,5,5,90b144c6c3a512fd09d7552b38ed728e83f6493bfa8241404f5cae570bc6dd52,760,1280,RGB,PNG,
valid,5/zimage_topdown_v1_digit5_011.png,5,5,ef75164d468bdf9e651dd5d3a5a57ba4b6ea700529f82d475b549eea4e65e779,760,1280,RGB,PNG,
valid,5/zimage_topdown_v1_digit5_012.png,5,5,e199d1b34ed9bb7d4e7e9691f2b031fe51a432ed37423f337845dcab5ee155df,760,1280,RGB,PNG,
valid,5/zimage_topdown_v1_digit5_013.png,5,5,b9a7b7a666bc73128324a3a7f4cad70a2495a6ae2d2c83d5b141f2b3a9bcbe5f,760,1280,RGB,PNG,
valid,5/zimage_topdown_v1_digit5_014.png,5,5,4db90b0a5f859c632874279bd1aae58867fd2cbdf8fa710883ea18c9a5bde4f7,760,1280,RGB,PNG,
valid,5/zimage_topdown_v1_digit5_015.png,5,5,1783696c975abdc60ec2dd0b33e995db3827af66cf522e49373e2b5352d4a6dc,760,1280,RGB,PNG,
valid,5/zimage_topdown_v1_digit5_016.png,5,5,ffd03f75d93d2d1cadcceb7549ee39922d517cceaf2ea13a554c76d28a39edf4,760,1280,RGB,PNG,
valid,5/zimage_topdown_v1_digit5_017.png,5,5,6cf0d5ae8b9759ef04438c8a8331dec6826847e45611e189f992ae0a84c6d6b1,760,1280,RGB,PNG,
valid,5/zimage_topdown_v1_digit5_018.png,5,5,33fce4bf593190414aada52605b3c7e64a6875067dac61c1fb63b3f82102f52e,760,1280,RGB,PNG,
valid,5/zimage_topdown_v1_digit5_019.png,5,5,404c815434622f5d04757efeb77e173100c14683e80f1002da9e565d0dc9a81d,760,1280,RGB,PNG,
valid,5/zimage_topdown_v1_digit5_020.png,5,5,7d6e647e643a31faec77b4df8f6cd421d175693120cb74746bfba09d8bd7e509,760,1280,RGB,PNG,
valid,5/zimage_topdown_v1_digit5_021.png,5,5,2009e270676df5d1dc9957c5d3d4e1615307cac5fc7c7c7041a9f0aa91b77741,760,1280,RGB,PNG,
valid,5/zimage_topdown_v1_digit5_022.png,5,5,3d4122cd774331ad435c039f5d4f0b6b04bf3a967f7ce7613202cf657aaf990b,760,1280,RGB,PNG,
valid,5/zimage_topdown_v1_digit5_023.png,5,5,e9460b61eb37ec92191a664da4f8fe0cba5bb56bcf2707076350ea27c0cd71a9,760,1280,RGB,PNG,
valid,5/zimage_topdown_v1_digit5_024.png,5,5,c74855013a3bb7219cf02ec54433e1678e957d021aa8eda485fca376131a660e,760,1280,RGB,PNG,
valid,5/zimage_topdown_v1_digit5_025.png,5,5,9d64fe8e14adc609ae4ba131065fb39c80a043fbbb25a586d7c058c0b391ad34,760,1280,RGB,PNG,
valid,5/zimage_topdown_v1_digit5_026.png,5,5,f4ab4653f599693d81b73ff4e547d5547caf275066f0e3aa70b7ebacd87c62a5,760,1280,RGB,PNG,
valid,5/zimage_topdown_v1_digit5_027.png,5,5,5f88f136880ae425c0afbd3012e3ce396353d5ecd97d6acf92cfff75b1d78588,760,1280,RGB,PNG,
valid,5/zimage_topdown_v1_digit5_028.png,5,5,9cc97afea2d147e897208e5f5a02b1356638fb2c940bf20de18f4b9ebe48f0a8,760,1280,RGB,PNG,
valid,5/zimage_topdown_v1_digit5_029.png,5,5,60b048d82111dc4ff9e5e05e726ce1be370e79d2d6006baa0bfff84ac5aa4578,760,1280,RGB,PNG,
valid,5/zimage_topdown_v1_digit5_030.png,5,5,b249514ae740115a091233d0620df609035b02dcc7b075d18bf1e2baeed550a8,760,1280,RGB,PNG,
valid,5/zimage_topdown_v1_digit5_031.png,5,5,264e4d8b7ea9ad7dd961709491f867648ae02dae1ca277593c2b56fea869fe77,760,1280,RGB,PNG,
valid,5/zimage_topdown_v1_digit5_032.png,5,5,992f48e2ec8224d1d95b678df35e9ec334155868a5cfc91cff0d59e8d6335431,760,1280,RGB,PNG,
valid,5/zimage_topdown_v1_digit5_033.png,5,5,2c5691de6d69633eeff5d85963d79248a882354b4e3056b1396e5843e4a793f8,760,1280,RGB,PNG,
valid,5/zimage_topdown_v1_digit5_034.png,5,5,3e43bf725048ad28e89e7b95cef9f21af6f3da6fb927bf2601652c9ad118c68c,760,1280,RGB,PNG,
valid,5/zimage_topdown_v1_digit5_035.png,5,5,0f91fd409208c5e3c828c3eced998cd2763f101d8ea588c6eb74906e6780ca53,760,1280,RGB,PNG,
valid,5/zimage_topdown_v1_digit5_036.png,5,5,320edb2b9d679456fc5661d49a25e61daa7214146f2ecd066e8bf4fe8a329151,760,1280,RGB,PNG,
valid,5/zimage_topdown_v1_digit5_037.png,5,5,231e9e110cd5f89626a6fb4e70b130d4337dea0adef5b135c05ec86c8f95e034,760,1280,RGB,PNG,
valid,5/zimage_topdown_v1_digit5_038.png,5,5,72948f340621a110ec4f644b990161b80ce97f78cfbada9551dcba4845bea407,760,1280,RGB,PNG,
valid,5/zimage_topdown_v1_digit5_039.png,5,5,08aec28eb91e10104becf6ef1c876fafd105736c5a70a61d1ce769e840c7ac90,760,1280,RGB,PNG,
valid,5/zimage_topdown_v1_digit5_040.png,5,5,d3839d4f878134f06ad07a9f0bb9488b690dd71399938d0321ba74f65e9d87a3,760,1280,RGB,PNG,
valid,5/zimage_topdown_v1_digit5_041.png,5,5,36232849cb66c396fe9afad0493056d89651d133fbb00a271bb5a80b3c61382a,760,1280,RGB,PNG,
valid,5/zimage_topdown_v1_digit5_042.png,5,5,c82fa1a294344e01046ca616d27f5b7572d1d7797efb4800f9af40febce46fea,760,1280,RGB,PNG,
valid,5/zimage_topdown_v1_digit5_043.png,5,5,6ff33315c6e7202b1afc0e0e00bd7cdac8928e16d314f22e23538c1e98896c8b,760,1280,RGB,PNG,
valid,5/zimage_topdown_v1_digit5_044.png,5,5,ebcf9d93c88567cd4747bb80318fe074cccc50dd863c1dffa50954942862ad00,760,1280,RGB,PNG,
valid,5/zimage_topdown_v1_digit5_045.png,5,5,ece6ac0e96a58dae105df39b75d6367844f7b987041d593ba5fea2b10103a7d3,760,1280,RGB,PNG,
valid,5/zimage_topdown_v1_digit5_046.png,5,5,ffca76f2f373662b92678c1806436e65b074de55ad1219cf75187b209db2e9c7,760,1280,RGB,PNG,
valid,5/zimage_topdown_v1_digit5_047.png,5,5,a481725351bbdb72512835ed4dbecf11e0a37c3272d23ea028dae699ba05d8cf,760,1280,RGB,PNG,
valid,5/zimage_topdown_v1_digit5_048.png,5,5,12ab8936a2d857f835b6348753ba747eab07185687cca38d1b50585b1998be59,760,1280,RGB,PNG,
valid,5/zimage_topdown_v1_digit5_049.png,5,5,54142f5f837fa564498aeb3495a42a6d7c7a981daa6145d1399a046d1c7f1fc6,760,1280,RGB,PNG,
valid,6/zimage_topdown_v1_digit6_000.png,6,6,e3dc18a2f323246b1bb797fb859e60b6df7de2981b317b9dbc90fbb84b562719,760,1280,RGB,PNG,
valid,6/zimage_topdown_v1_digit6_001.png,6,6,fefeb0da2df4b22ebdd651b4c0501a95aaec4bc231e76f8072d1decf89520ad0,760,1280,RGB,PNG,
valid,6/zimage_topdown_v1_digit6_002.png,6,6,06e90dd615d6900a204be3d464d0c23861783bfa6e25554e90239ca1c5406d81,760,1280,RGB,PNG,
valid,6/zimage_topdown_v1_digit6_003.png,6,6,f936f1ec5fbcaad8dfbd854fa9ce99561652f2c85c6bb9d1244b4cec8bfdcfbe,760,1280,RGB,PNG,
valid,6/zimage_topdown_v1_digit6_004.png,6,6,55e2858b073748439290e864efabecaf6170e69d0c213f9bb8bbf069fda031b6,760,1280,RGB,PNG,
valid,6/zimage_topdown_v1_digit6_005.png,6,6,16c5f5ba0eb0968dc7be257e366a4d88d0369f7272e3d47d1129b0a4b517357f,760,1280,RGB,PNG,
valid,6/zimage_topdown_v1_digit6_006.png,6,6,0bf9d3c8d1399c93caf880538a73ffa3a00369a4bdf657d31ad462c52d51eb61,760,1280,RGB,PNG,
valid,6/zimage_topdown_v1_digit6_007.png,6,6,77565815c3be78d76f7f5c4cace0f36607366b19937d618d61e33863fbf543ae,760,1280,RGB,PNG,
valid,6/zimage_topdown_v1_digit6_008.png,6,6,aa6f16466a32d4ca5c49a1bd9636127d7e04b9000f4d0164c0fbb4f542e713aa,760,1280,RGB,PNG,
valid,6/zimage_topdown_v1_digit6_009.png,6,6,fbf9cafb78468562d26e7e1a4c2415628fbd6805d4981d6aa643403233971091,760,1280,RGB,PNG,
valid,6/zimage_topdown_v1_digit6_010.png,6,6,84449b41be7eafec2a1ac71654250465b91f9681442edd9b0cae18c5b30e7d29,760,1280,RGB,PNG,
valid,6/zimage_topdown_v1_digit6_011.png,6,6,fbfaa7e2069613cacaa0d97d4ed08cd1d654bb30d031e53665f9b75fa2426499,760,1280,RGB,PNG,
valid,6/zimage_topdown_v1_digit6_012.png,6,6,cfcaa6b63c2e93c7d251451b63c36f1f561eceab02da7c886af7e238c0068675,760,1280,RGB,PNG,
valid,6/zimage_topdown_v1_digit6_013.png,6,6,67e54873168106cc4476ed69d9b2dd106668ce4efe8ae2ea7d6dbb713dd00119,760,1280,RGB,PNG,
valid,6/zimage_topdown_v1_digit6_014.png,6,6,4bbe3f2b9323ae38c793dc3dc6a2c6e8b6e8d7fb501b37ae8d2412a01acf657e,760,1280,RGB,PNG,
valid,6/zimage_topdown_v1_digit6_015.png,6,6,72a0afbfeccc27901b3255f78cbeae0771687d47394b0083194c6dc4dd0a1db7,760,1280,RGB,PNG,
valid,6/zimage_topdown_v1_digit6_016.png,6,6,46b0408b61fed739863458ba240700431d7abba8ae29e0050ec31fa1b59db74f,760,1280,RGB,PNG,
valid,6/zimage_topdown_v1_digit6_017.png,6,6,a532f8c5ff7096748f36a34f6744e1e6c1a2128e7965385f795ac5e124525faf,760,1280,RGB,PNG,
valid,6/zimage_topdown_v1_digit6_018.png,6,6,d4c6bff375991b9a1ec96f27ce59027e21cb2f2dc353f45bd5d99a135febc63d,760,1280,RGB,PNG,
valid,6/zimage_topdown_v1_digit6_019.png,6,6,5db8fbb50a32c2f5a31c91b5e729d20367b9ddd14e8e60f0eb176a2751f53da0,760,1280,RGB,PNG,
valid,6/zimage_topdown_v1_digit6_020.png,6,6,6cba35aaf59442e7ee63f022968336854062bd0103c314822373efadbbbc5d2f,760,1280,RGB,PNG,
valid,6/zimage_topdown_v1_digit6_021.png,6,6,58457497f77349722e29084b953e80c4503f9d3f23f65ca8d3e1618dd61974e1,760,1280,RGB,PNG,
valid,6/zimage_topdown_v1_digit6_022.png,6,6,979df678406b4ae3d998539a6d5122fd0939ce96896e7dc59cba8bab9d105a4e,760,1280,RGB,PNG,
valid,6/zimage_topdown_v1_digit6_023.png,6,6,345ca39469cefffaf35a49913af66aff0324223d7598be885a2c49d6c48548bd,760,1280,RGB,PNG,
valid,6/zimage_topdown_v1_digit6_024.png,6,6,b4369e572b154d9842a4a7f1c2d880daafc1a496c989d9d77a5b503f05e3df12,760,1280,RGB,PNG,
valid,6/zimage_topdown_v1_digit6_025.png,6,6,ed02baa60edf7583bd3a449e1199995953f9f94249afaa28d9ea14699b692d98,760,1280,RGB,PNG,
valid,6/zimage_topdown_v1_digit6_026.png,6,6,8efef5cd12206b00b75e8a15a9f02b5c96028a9f560059b1ff92ab0aef1c5fc4,760,1280,RGB,PNG,
